article_frequency,transcript_frequency,emotion_differences,average_difference
"{'fear': 0.03365384615384615, 'anger': 0.014423076923076924, 'trust': 0.16346153846153846, 'surprise': 0.04326923076923077, 'positive': 0.25961538461538464, 'negative': 0.04807692307692308, 'sadness': 0.0673076923076923, 'disgust': 0.03365384615384615, 'joy': 0.13942307692307693, 'anticipation': 0.1971153846153846}","{'fear': 0.03559870550161812, 'anger': 0.05825242718446602, 'trust': 0.15210355987055016, 'surprise': 0.06472491909385113, 'positive': 0.255663430420712, 'negative': 0.045307443365695796, 'sadness': 0.016181229773462782, 'disgust': 0.016181229773462782, 'joy': 0.13915857605177995, 'anticipation': 0.2168284789644013}","{'positive': 0.003951954194672647, 'negative': 0.0027694797112272837, 'anticipation': 0.01971309434901669, 'joy': 0.00026450087129697986, 'fear': 0.0019448593477719711, 'trust': 0.011357978590988305, 'sadness': 0.05112646253422952, 'disgust': 0.01747261638038337, 'surprise': 0.02145568832462036, 'anger': 0.043829350261389094}",0.01738859845655962
"{'fear': 0.022222222222222223, 'anger': 0.06666666666666667, 'trust': 0.3333333333333333, 'surprise': 0.044444444444444446, 'positive': 0.26666666666666666, 'negative': 0.15555555555555556, 'sadness': 0.08888888888888889, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.022222222222222223}","{'fear': 0.04664723032069971, 'anger': 0.03206997084548105, 'trust': 0.1652089407191448, 'surprise': 0.06802721088435375, 'positive': 0.272108843537415, 'negative': 0.061224489795918366, 'sadness': 0.047619047619047616, 'disgust': 0.014577259475218658, 'joy': 0.12342079689018465, 'anticipation': 0.16909620991253643}","{'positive': 0.0054421768707483276, 'negative': 0.09433106575963719, 'anticipation': 0.1468739876903142, 'joy': 0.12342079689018465, 'fear': 0.024425008098477485, 'trust': 0.16812439261418852, 'sadness': 0.041269841269841276, 'disgust': 0.014577259475218658, 'surprise': 0.0235827664399093, 'anger': 0.034596695821185616}",0.06766439909297053
"{'fear': 0.045454545454545456, 'anger': 0.045454545454545456, 'trust': 0.1590909090909091, 'surprise': 0.045454545454545456, 'positive': 0.3181818181818182, 'negative': 0.06818181818181818, 'sadness': 0.022727272727272728, 'disgust': 0.022727272727272728, 'joy': 0.1590909090909091, 'anticipation': 0.11363636363636363}","{'fear': 0.07124681933842239, 'anger': 0.05725190839694656, 'trust': 0.1450381679389313, 'surprise': 0.05597964376590331, 'positive': 0.25699745547073793, 'negative': 0.062340966921119595, 'sadness': 0.03307888040712468, 'disgust': 0.031806615776081425, 'joy': 0.12340966921119594, 'anticipation': 0.1628498727735369}","{'positive': 0.06118436271108024, 'negative': 0.005840851260698582, 'anticipation': 0.049213509137173275, 'joy': 0.03568123987971315, 'fear': 0.025792273883876934, 'trust': 0.014052741151977799, 'sadness': 0.010351607679851951, 'disgust': 0.009079343048808697, 'surprise': 0.010525098311357853, 'anger': 0.011797362942401107}",0.023351839000693955
"{'fear': 0.10714285714285714, 'anger': 0.05952380952380952, 'trust': 0.17857142857142858, 'surprise': 0.03571428571428571, 'positive': 0.16666666666666666, 'negative': 0.14285714285714285, 'sadness': 0.047619047619047616, 'disgust': 0.047619047619047616, 'joy': 0.08333333333333333, 'anticipation': 0.13095238095238096}","{'fear': 0.08163265306122448, 'anger': 0.08643457382953182, 'trust': 0.12965186074429771, 'surprise': 0.04561824729891957, 'positive': 0.24369747899159663, 'negative': 0.10324129651860744, 'sadness': 0.04921968787515006, 'disgust': 0.027611044417767107, 'joy': 0.07803121248499399, 'anticipation': 0.15486194477791115}","{'positive': 0.07703081232492998, 'negative': 0.039615846338535404, 'anticipation': 0.023909563825530195, 'joy': 0.005302120848339337, 'fear': 0.025510204081632654, 'trust': 0.04891956782713086, 'sadness': 0.0016006402561024452, 'disgust': 0.02000800320128051, 'surprise': 0.009903961584633858, 'anger': 0.0269107643057223}",0.02787114845938376
"{'fear': 0.11827956989247312, 'anger': 0.043010752688172046, 'trust': 0.15053763440860216, 'surprise': 0.0, 'positive': 0.23655913978494625, 'negative': 0.08602150537634409, 'sadness': 0.053763440860215055, 'disgust': 0.03225806451612903, 'joy': 0.07526881720430108, 'anticipation': 0.20430107526881722}","{'fear': 0.051188299817184646, 'anger': 0.031078610603290677, 'trust': 0.17550274223034734, 'surprise': 0.06398537477148081, 'positive': 0.2687385740402194, 'negative': 0.06946983546617916, 'sadness': 0.04753199268738574, 'disgust': 0.021937842778793418, 'joy': 0.10968921389396709, 'anticipation': 0.16087751371115175}","{'positive': 0.03217943425527314, 'negative': 0.016551669910164934, 'anticipation': 0.04342356155766547, 'joy': 0.03442039668966601, 'fear': 0.06709127007528848, 'trust': 0.024965107821745186, 'sadness': 0.006231448172829314, 'disgust': 0.010320221737335614, 'surprise': 0.06398537477148081, 'anger': 0.011932142084881369}",0.03111006270763303
"{'fear': 0.04065040650406504, 'anger': 0.04065040650406504, 'trust': 0.17073170731707318, 'surprise': 0.07317073170731707, 'positive': 0.2845528455284553, 'negative': 0.08943089430894309, 'sadness': 0.04878048780487805, 'disgust': 0.024390243902439025, 'joy': 0.08943089430894309, 'anticipation': 0.13821138211382114}","{'fear': 0.06853281853281853, 'anger': 0.05888030888030888, 'trust': 0.14285714285714285, 'surprise': 0.06274131274131274, 'positive': 0.26544401544401547, 'negative': 0.08494208494208494, 'sadness': 0.04343629343629344, 'disgust': 0.02027027027027027, 'joy': 0.10231660231660232, 'anticipation': 0.15057915057915058}","{'positive': 0.01910883008443981, 'negative': 0.004488809366858151, 'anticipation': 0.012367768465329443, 'joy': 0.01288570800765923, 'fear': 0.027882412028753495, 'trust': 0.027874564459930334, 'sadness': 0.005344194368584611, 'disgust': 0.004119973632168754, 'surprise': 0.010429418966004328, 'anger': 0.01822990237624384}",0.014273158175597201
"{'fear': 0.06060606060606061, 'anger': 0.08080808080808081, 'trust': 0.12121212121212122, 'surprise': 0.06060606060606061, 'positive': 0.18181818181818182, 'negative': 0.2222222222222222, 'sadness': 0.13131313131313133, 'disgust': 0.010101010101010102, 'joy': 0.06060606060606061, 'anticipation': 0.0707070707070707}","{'fear': 0.022085889570552148, 'anger': 0.014723926380368098, 'trust': 0.1570552147239264, 'surprise': 0.08588957055214724, 'positive': 0.3067484662576687, 'negative': 0.03190184049079755, 'sadness': 0.015337423312883436, 'disgust': 0.0098159509202454, 'joy': 0.15521472392638036, 'anticipation': 0.20122699386503068}","{'positive': 0.1249302844394869, 'negative': 0.19032038173142465, 'anticipation': 0.13051992315795996, 'joy': 0.09460866332031975, 'fear': 0.03852017103550846, 'trust': 0.035843093511805174, 'sadness': 0.1159757080002479, 'disgust': 0.0002850591807647025, 'surprise': 0.025283509946086635, 'anger': 0.06608415442771272}",0.08223709487513169
"{'fear': 0.016853932584269662, 'anger': 0.011235955056179775, 'trust': 0.23595505617977527, 'surprise': 0.016853932584269662, 'positive': 0.29775280898876405, 'negative': 0.056179775280898875, 'sadness': 0.033707865168539325, 'disgust': 0.0056179775280898875, 'joy': 0.15730337078651685, 'anticipation': 0.16853932584269662}","{'fear': 0.060955518945634266, 'anger': 0.07742998352553541, 'trust': 0.13509060955518945, 'surprise': 0.06919275123558484, 'positive': 0.20098846787479407, 'negative': 0.10378912685337727, 'sadness': 0.044481054365733116, 'disgust': 0.042833607907743, 'joy': 0.10543657331136738, 'anticipation': 0.15980230642504117}","{'positive': 0.09676434111396998, 'negative': 0.04760935157247839, 'anticipation': 0.00873701941765545, 'joy': 0.05186679747514947, 'fear': 0.0441015863613646, 'trust': 0.10086444662458582, 'sadness': 0.010773189197193792, 'disgust': 0.037215630379653114, 'surprise': 0.05233881865131518, 'anger': 0.06619402846935564}",0.051646520926272144
"{'fear': 0.043478260869565216, 'anger': 0.049689440993788817, 'trust': 0.2111801242236025, 'surprise': 0.06832298136645963, 'positive': 0.2111801242236025, 'negative': 0.09937888198757763, 'sadness': 0.049689440993788817, 'disgust': 0.012422360248447204, 'joy': 0.13664596273291926, 'anticipation': 0.11801242236024845}","{'fear': 0.07096774193548387, 'anger': 0.06774193548387097, 'trust': 0.11935483870967742, 'surprise': 0.06129032258064516, 'positive': 0.24516129032258063, 'negative': 0.08064516129032258, 'sadness': 0.035483870967741936, 'disgust': 0.025806451612903226, 'joy': 0.11612903225806452, 'anticipation': 0.1774193548387097}","{'positive': 0.03398116609897814, 'negative': 0.018733720697255055, 'anticipation': 0.05940693247846124, 'joy': 0.02051693047485474, 'fear': 0.027489481065918656, 'trust': 0.09182528551392508, 'sadness': 0.01420557002604688, 'disgust': 0.013384091364456022, 'surprise': 0.007032658785814473, 'anger': 0.018052494490082158}",0.030462833099579246
"{'fear': 0.011111111111111112, 'anger': 0.022222222222222223, 'trust': 0.17777777777777778, 'surprise': 0.08888888888888889, 'positive': 0.26666666666666666, 'negative': 0.06666666666666667, 'sadness': 0.022222222222222223, 'disgust': 0.0, 'joy': 0.12222222222222222, 'anticipation': 0.2222222222222222}","{'fear': 0.03651685393258427, 'anger': 0.02949438202247191, 'trust': 0.17696629213483145, 'surprise': 0.07443820224719101, 'positive': 0.29634831460674155, 'negative': 0.05196629213483146, 'sadness': 0.025280898876404494, 'disgust': 0.023876404494382022, 'joy': 0.1404494382022472, 'anticipation': 0.1446629213483146}","{'positive': 0.029681647940074884, 'negative': 0.014700374531835203, 'anticipation': 0.07755930087390761, 'joy': 0.018227215980024983, 'fear': 0.025405742821473155, 'trust': 0.0008114856429463357, 'sadness': 0.0030586766541822706, 'disgust': 0.023876404494382022, 'surprise': 0.01445068664169788, 'anger': 0.007272159800249686}",0.0215043695380774
"{'fear': 0.049586776859504134, 'anger': 0.008264462809917356, 'trust': 0.18181818181818182, 'surprise': 0.049586776859504134, 'positive': 0.21487603305785125, 'negative': 0.11570247933884298, 'sadness': 0.06611570247933884, 'disgust': 0.06611570247933884, 'joy': 0.1322314049586777, 'anticipation': 0.11570247933884298}","{'fear': 0.04054054054054054, 'anger': 0.059845559845559844, 'trust': 0.15926640926640925, 'surprise': 0.07239382239382239, 'positive': 0.27702702702702703, 'negative': 0.06177606177606178, 'sadness': 0.03474903474903475, 'disgust': 0.019305019305019305, 'joy': 0.12837837837837837, 'anticipation': 0.14671814671814673}","{'positive': 0.06215099396917578, 'negative': 0.0539264175627812, 'anticipation': 0.031015667379303752, 'joy': 0.003853026580299318, 'fear': 0.00904623631896359, 'trust': 0.02255177255177257, 'sadness': 0.031366667730304096, 'disgust': 0.04681068317431954, 'surprise': 0.022807045534318254, 'anger': 0.05158109703564249}",0.03351096078368806
"{'fear': 0.06451612903225806, 'anger': 0.03225806451612903, 'trust': 0.3225806451612903, 'surprise': 0.0, 'positive': 0.27419354838709675, 'negative': 0.0967741935483871, 'sadness': 0.016129032258064516, 'disgust': 0.06451612903225806, 'joy': 0.03225806451612903, 'anticipation': 0.0967741935483871}","{'fear': 0.06053268765133172, 'anger': 0.04600484261501211, 'trust': 0.26150121065375304, 'surprise': 0.04116222760290557, 'positive': 0.27602905569007263, 'negative': 0.06053268765133172, 'sadness': 0.03389830508474576, 'disgust': 0.021791767554479417, 'joy': 0.0774818401937046, 'anticipation': 0.12106537530266344}","{'positive': 0.0018355073029758806, 'negative': 0.036241505897055375, 'anticipation': 0.024291181754276345, 'joy': 0.04522377567757557, 'fear': 0.003983441380926343, 'trust': 0.06107943450753728, 'sadness': 0.017769272826681247, 'disgust': 0.042724361477778645, 'surprise': 0.04116222760290557, 'anger': 0.013746778098883077}",0.028805748652659537
"{'fear': 0.04040404040404041, 'anger': 0.03535353535353535, 'trust': 0.20707070707070707, 'surprise': 0.07575757575757576, 'positive': 0.23737373737373738, 'negative': 0.0707070707070707, 'sadness': 0.06565656565656566, 'disgust': 0.03535353535353535, 'joy': 0.09090909090909091, 'anticipation': 0.1414141414141414}","{'fear': 0.06053268765133172, 'anger': 0.04600484261501211, 'trust': 0.26150121065375304, 'surprise': 0.04116222760290557, 'positive': 0.27602905569007263, 'negative': 0.06053268765133172, 'sadness': 0.03389830508474576, 'disgust': 0.021791767554479417, 'joy': 0.0774818401937046, 'anticipation': 0.12106537530266344}","{'positive': 0.03865531831633526, 'negative': 0.010174383055738985, 'anticipation': 0.02034876611147797, 'joy': 0.013427250715386307, 'fear': 0.020128647247291312, 'trust': 0.054430503583045964, 'sadness': 0.0317582605718199, 'disgust': 0.013561767799055935, 'surprise': 0.03459534815467019, 'anger': 0.010651307261476756}",0.024773155281629856
"{'fear': 0.0744336569579288, 'anger': 0.09385113268608414, 'trust': 0.12944983818770225, 'surprise': 0.038834951456310676, 'positive': 0.2686084142394822, 'negative': 0.11650485436893204, 'sadness': 0.05825242718446602, 'disgust': 0.04854368932038835, 'joy': 0.07119741100323625, 'anticipation': 0.10032362459546926}","{'fear': 0.05, 'anger': 0.05, 'trust': 0.15625, 'surprise': 0.04375, 'positive': 0.30625, 'negative': 0.06875, 'sadness': 0.05, 'disgust': 0.0125, 'joy': 0.11875, 'anticipation': 0.14375}","{'positive': 0.03764158576051785, 'negative': 0.04775485436893204, 'anticipation': 0.04342637540453073, 'joy': 0.04755258899676375, 'fear': 0.024433656957928804, 'trust': 0.026800161812297746, 'sadness': 0.008252427184466019, 'disgust': 0.036043689320388345, 'surprise': 0.004915048543689321, 'anger': 0.043851132686084135}",0.03206715210355988
"{'fear': 0.05555555555555555, 'anger': 0.027777777777777776, 'trust': 0.1388888888888889, 'surprise': 0.037037037037037035, 'positive': 0.3148148148148148, 'negative': 0.10185185185185185, 'sadness': 0.046296296296296294, 'disgust': 0.018518518518518517, 'joy': 0.10185185185185185, 'anticipation': 0.1574074074074074}","{'fear': 0.055762081784386616, 'anger': 0.04708798017348203, 'trust': 0.16604708798017348, 'surprise': 0.04956629491945477, 'positive': 0.26889714993804215, 'negative': 0.06691449814126393, 'sadness': 0.02973977695167286, 'disgust': 0.023543990086741014, 'joy': 0.13506815365551425, 'anticipation': 0.15737298636926889}","{'positive': 0.04591766487677268, 'negative': 0.03493735371058791, 'anticipation': 3.4421038138526816e-05, 'joy': 0.033216301803662404, 'fear': 0.00020652622883106375, 'trust': 0.027158199091284585, 'sadness': 0.016556519344623433, 'disgust': 0.005025471568222497, 'surprise': 0.012529257882417738, 'anger': 0.019310202395704253}",0.01948919179402451
"{'fear': 0.08080808080808081, 'anger': 0.0707070707070707, 'trust': 0.1414141414141414, 'surprise': 0.030303030303030304, 'positive': 0.23232323232323232, 'negative': 0.13131313131313133, 'sadness': 0.08080808080808081, 'disgust': 0.030303030303030304, 'joy': 0.06060606060606061, 'anticipation': 0.1414141414141414}","{'fear': 0.06342780026990553, 'anger': 0.05263157894736842, 'trust': 0.15654520917678813, 'surprise': 0.06612685560053981, 'positive': 0.23481781376518218, 'negative': 0.08636977058029689, 'sadness': 0.0553306342780027, 'disgust': 0.02564102564102564, 'joy': 0.11470985155195682, 'anticipation': 0.14439946018893388}","{'positive': 0.0024945814419498613, 'negative': 0.044943360732834434, 'anticipation': 0.002985318774792467, 'joy': 0.05410379094589621, 'fear': 0.01738028053817528, 'trust': 0.015131067762646722, 'sadness': 0.025477446530078114, 'disgust': 0.004662004662004664, 'surprise': 0.03582382529750951, 'anger': 0.018075491759702286}",0.022107716844558957
"{'fear': 0.026627218934911243, 'anger': 0.01775147928994083, 'trust': 0.20414201183431951, 'surprise': 0.06804733727810651, 'positive': 0.30177514792899407, 'negative': 0.04142011834319527, 'sadness': 0.023668639053254437, 'disgust': 0.005917159763313609, 'joy': 0.1301775147928994, 'anticipation': 0.1804733727810651}","{'fear': 0.01797175866495507, 'anger': 0.011553273427471117, 'trust': 0.19127086007702182, 'surprise': 0.07060333761232349, 'positive': 0.3055198973042362, 'negative': 0.03465982028241335, 'sadness': 0.01797175866495507, 'disgust': 0.005134788189987163, 'joy': 0.14377406931964057, 'anticipation': 0.20154043645699615}","{'positive': 0.003744749375242107, 'negative': 0.006760298060781919, 'anticipation': 0.021067063675931058, 'joy': 0.013596554526741161, 'fear': 0.008655460269956172, 'trust': 0.012871151757297694, 'sadness': 0.005696880388299366, 'disgust': 0.0007823715733264467, 'surprise': 0.0025560003342169763, 'anger': 0.006198205862469712}",0.00819287358242626
